,,,,,,ADVERTISING AND PRESS,,,,,,,Campaign materials,,,,,,,Campaign activity,,,Data and infrastructure,,,,,,,,Production Services,,,,Consultancy,,,,,Research,,,,,,,Miscellaneous,,,,,,,,Completely unclear
Supplier,Party,Total Spend,Expense Category,Supplier,More than 1 service,ADVERTISING AND PRESS,Merchandise,Newspaper or magazine advertising,Social media advertising,Online advertising (i.e. web advertising but not online newspapers or social media),"Other forms of advertising (billboards, advans, digital posters outside)",PR,Campaign materials,Design services,Campaign material printing,Paid leaflet delivery/ postage,Event costs/Venue hire,"Creative content owned by a third party (e.g. Getty images, PA images, demo music)",Translation/Braile/British Sign Language services,Campaign activity,Fundraising,Phone banking,Data and infrastructure,Campaign database or CRM,Data Services and analysis,IT infrastructure and support,Telecommunications services,Mobile application services,Email services,Website services,Production Services,Video editing/ production,Audio editing/production,Photos editing/production,Consultancy,Communication consultants,Design consultants,Social media strategy and consultancy,Data consultancy,Research,Polling,Focus groups,Ordinance survey data,Message testing,Archival research,Other forms of research,Miscellaneous,Catering,Accommodation,Expenses claimed by provider,Office infrastructure and supplies,Physical Security,Recruitment services/staffing costs,Transport,Completely unclear
PML Group,SDLP (Social Democratic & Labour Party),"£3,264.01",Advertising,PML Group,,,,,,,"£3,264.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Overton Group Ltd,Advance Together [De-registered 01/10/20],"£1,000.00",Advertising,Overton Group Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,000.00"
Low Cost Printing,Plaid Cymru - The Party of Wales,"£9,443.30",Advertising,Low Cost Printing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£9,443.30"
Street Tribes,Reform UK,"£1,100.00",Advertising,Street Tribes,,,,,,,"£1,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jim Downie,Scottish National Party (SNP),"£11,750.00",Advertising,Jim Downie,y,,,,,,,,,,,,,,,,,,,,,,,,,,,"£6,500.00",,,,,,,,,,,,,,,,,,,,,,,"£5,250.00"
Highland News & Media Ltd,Scottish National Party (SNP),"£1,920.00",Advertising,Highland News & Media Ltd,,,,"£1,920.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J C Decaux,Sinn Féin,"£1,560.00",Advertising,J C Decaux,,,,,,,"£1,560.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA Images,Labour Party,"£11,366.02",Advertising,PA Images,,,,,,,,,,,,,,"£11,366.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digital Liberties Limited,Labour Party,"£15,600.00",Advertising,Digital Liberties Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£15,600.00"
Matthew Newton-Walters,Labour Party,"£7,000.00",Advertising,Matthew Newton-Walters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£7,000.00",,,,,,,,,,,,,,,,,,,
Opus,Labour Party,"£31,499.98",Advertising,Opus,,,,,,,,,,,,,,,,,,,,,,,,,,"£31,499.98",,,,,,,,,,,,,,,,,,,,,,,,,
Trosol Cyf,Labour Party,"£3,054.77",Advertising,Trosol Cyf,,,,,,,,,,,,,,,"£3,054.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reach Publishing Services,Labour Party,"£11,621.10",Advertising,Reach Publishing Services,,,,"£11,621.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clarke Dunlop Consultants Ltd,Labour Party,"£2,600.02",Advertising,Clarke Dunlop Consultants Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,600.02",,,,,,,,,,,,,,,,,,,
Tom Pullen Photo,Labour Party,"£7,815.91",Advertising,Tom Pullen Photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£7,815.91",,,,,,,,,,,,,,,,,,,,,
FD Associates,Labour Party,"£4,278.64",Advertising,FD Associates,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£278.64,,,,,"£4,000.00"
Manners McDade Artist Management,Labour Party,"£5,160.00",Advertising,Manners McDade Artist Management,y,,,,,,,,,,,,,£360.00,,,,,,,,,,,,,,"£4,800.00",,,,,,,,,,,,,,,,,,,,,,,
21 Colour,Labour Party,"£3,257.80",Advertising,21 Colour,,,,,,,,,,,"£3,257.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All That Digital Stuff,Labour Party,"£2,600.02",Advertising,All That Digital Stuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,600.02",,,,,,,,,,,,,,,,,,,
Kaajal Modi,Labour Party,"£7,750.01",Advertising,Kaajal Modi,,,,,,,,,,"£7,750.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minerva Campaigns and Communication Services,Labour Party,"£3,199.99",Advertising,Minerva Campaigns and Communication Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,199.99",,,,,,,,,,,,,,,,,,,
Tesco,Labour Party,"£1,018.63",Advertising,Tesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,018.63",,,,
Solopress Ltd,Reform UK,£749.17,Advertising,Solopress Ltd,,,,,,,,,,,£749.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cedar Press Ltd,Reform UK,"£238,286.30",Advertising,Cedar Press Ltd,y,,,,,,,,,,"£102,410.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£135,876.30"
Street Runners Ltd,Reform UK,"£195,120.00",Advertising,Street Runners Ltd,y,,,"£6,000.00",,,,,,,,"£101,520.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£93,600.00"
Media Displays,Reform UK,"£38,190.00",Advertising,Media Displays,,,,,,,"£38,190.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 IMPRINT,Co-operative Party,"£1,123.38",Advertising,4 IMPRINT,,,"£1,123.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Just Win Marketing,The Cynon Valley Party [De-registered 06/11/20],"£2,462.40",Unsolicited material to electors,Just Win Marketing,,,,,,,,,,,,"£2,462.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facebook Ireland,Democratic Unionist Party - D.U.P.,"£4,839.46",Advertising,Facebook Ireland,,,,,"£4,839.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Out of Hand,Green Party,"£1,320.00",Advertising,Out of Hand,,,,,,,"£1,320.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Postworks,Green Party,"£17,744.51",Advertising,Postworks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£17,744.51"
Corporate Television Networks Ltd,Green Party,"£1,740.00",Advertising,Corporate Television Networks Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,740.00",,,,,,,,,,,,,,,,,,,,,,,,
Lizzie Burt,Green Party,"£2,885.00",Advertising,Lizzie Burt,,,,,,,,,,"£2,885.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exeter Express,Green Party,"£1,938.00",Advertising,Exeter Express,,,,"£1,938.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillingdon Greenprint Ltd,Green Party,"£6,071.71",Advertising,Hillingdon Greenprint Ltd,,,,,,,,,,,"£6,071.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reverse Charge VAT,Green Party,"£8,027.83",Advertising,Reverse Charge VAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£8,027.83"
Maidstone And The Weald CA,Conservative and Unionist Party,"£2,630.10",Advertising,Maidstone And The Weald CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,630.10"
Rayleigh And Wickford CA,Conservative and Unionist Party,"£2,037.40",Advertising,Rayleigh And Wickford CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,037.40"
Middlesbrough South And East Cleveland CA,Conservative and Unionist Party,"£4,749.19",Advertising,Middlesbrough South And East Cleveland CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,749.19"
Stockton North CA,Conservative and Unionist Party,"£5,807.09",Advertising,Stockton North CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,807.09"
Aylesbury CA,Conservative and Unionist Party,"£1,424.37",Advertising,Aylesbury CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,424.37"
Edinburgh South CA,Conservative and Unionist Party,"£2,414.80",Advertising,Edinburgh South CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,414.80"
Guildford CA,Conservative and Unionist Party,"£2,912.00",Advertising,Guildford CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,912.00"
Rugby CA,Conservative and Unionist Party,"£1,573.80",Advertising,Rugby CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,573.80"
Haltemprice And Howden CA,Conservative and Unionist Party,"£7,174.20",Advertising,Haltemprice And Howden CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£7,174.20"
St Albans CA,Conservative and Unionist Party,"£3,420.63",Advertising,St Albans CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,420.63"
Geoff Wilson Photography,The Independent Group for Change [De-registered 23/07/20],"£1,088.98",Advertising,Geoff Wilson Photography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,088.98",,,,,,,,,,,,,,,,,,,,,
Witham CA,Conservative and Unionist Party,"£3,702.28",Advertising,Witham CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,702.28"
Colchester CA,Conservative and Unionist Party,"£10,236.92",Advertising,Colchester CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£10,236.92"
Hemel Hempstead CA,Conservative and Unionist Party,"£8,939.18",Advertising,Hemel Hempstead CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£8,939.18"
Warrington South CA,Conservative and Unionist Party,"£2,309.75",Advertising,Warrington South CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,309.75"
Bluetree Website Services,Conservative and Unionist Party,"£4,860.00",Advertising,Bluetree Website Services,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,860.00",,,,,,,,,,,,,,,,,,,,,,,,,
Wimbledon CA,Conservative and Unionist Party,"£10,218.00",Advertising,Wimbledon CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£10,218.00"
Ealing Central And Acton CA,Conservative and Unionist Party,"£4,362.91",Advertising,Ealing Central And Acton CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,362.91"
Edinburgh North And Leith CA,Conservative and Unionist Party,"£1,207.40",Advertising,Edinburgh North And Leith CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,207.40"
Hertsmere CA,Conservative and Unionist Party,"£3,090.11",Advertising,Hertsmere CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,090.11"
Bournemouth West CA,Conservative and Unionist Party,"£11,303.34",Advertising,Bournemouth West CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£11,303.34"
Croydon North CA,Conservative and Unionist Party,"£5,221.06",Advertising,Croydon North CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,221.06"
Penistone And Stocksbridge CA,Conservative and Unionist Party,"£10,307.68",Advertising,Penistone And Stocksbridge CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£10,307.68"
"Totnes CA, Conservative Office",Conservative and Unionist Party,"£3,258.64",Advertising,"Totnes CA, Conservative Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,258.64"
Rackspace,Conservative and Unionist Party,"£5,821.76",Advertising,Rackspace,y,,,,,,,,,,,,,,,,,,,,,"£3,897.79",,,"£1,920.07",,,,,,,,,,,,,,,,,,,,,,,,,,£3.90
Individual,Conservative and Unionist Party,"£177,140.07",Advertising,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£177,140.07"
Battersea CA,Conservative and Unionist Party,"£7,621.00",Advertising,Battersea CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£7,621.00"
Brecon And Radnorshire CA,Conservative and Unionist Party,"£4,994.68",Advertising,Brecon And Radnorshire CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,994.68"
Enfield - Southgate CA,Conservative and Unionist Party,"£2,967.69",Advertising,Enfield - Southgate CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,967.69"
Lancaster And Fleetwood CA,Conservative and Unionist Party,"£1,040.00",Advertising,Lancaster And Fleetwood CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,040.00"
Perth And North Perthshire CA,Conservative and Unionist Party,"£4,542.20",Advertising,Perth And North Perthshire CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,542.20"
Berwick Partners,Conservative and Unionist Party,"£1,500.00",Advertising,Berwick Partners,,"£1,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ratio,Conservative and Unionist Party,"£17,292.00",Advertising,Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£17,292.00"
Sweetspot Strategic Communications,Advance Together [De-registered 01/10/20],"£8,299.87",Advertising,Sweetspot Strategic Communications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£8,299.87"
Gordon Duff,Alliance - Alliance Party of Northern Ireland,"£7,485.00",Advertising,Gordon Duff,,,,,,,"£7,485.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Thomson & Co Ltd,Scottish National Party (SNP),"£5,760.00",Advertising,DC Thomson & Co Ltd,,,,"£5,760.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facebook UK Limited,Scottish National Party (SNP),"£23,094.56",Advertising,Facebook UK Limited,,,,,"£23,094.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Business Incentives Group Ltd,Scottish National Party (SNP),"£20,647.82",Advertising,The Business Incentives Group Ltd,,,"£20,647.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Motherwell Football & Athletic Ltd,Scottish National Party (SNP),"£1,620.00",Advertising,The Motherwell Football & Athletic Ltd,,,,,,,"£1,620.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WRKSHRT,Labour Party,"£37,660.25",Advertising,WRKSHRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£37,660.25",,,,,,,,,,,,,,,,,,,,,,,
Rosettes Direct,Labour Party,"£7,632.00",Advertising,Rosettes Direct,,,"£7,632.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neil A Dawson & Company,Labour Party,"£2,999.99",Advertising,Neil A Dawson & Company,,,,,,,,,,"£2,999.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hampshire Flags,Labour Party,"£2,260.19",Advertising,Hampshire Flags,,,"£2,260.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matier Ltd,Labour Party,"£16,530.00",Advertising,Matier Ltd,,,,,,,,,,,,,,,,,,,"£16,530.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anne Laymond Photography,Labour Party,"£1,200.01",Advertising,Anne Laymond Photography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,200.01",,,,,,,,,,,,,,,,,,,,,
Lauren Grice,Labour Party,"£3,912.50",Advertising,Lauren Grice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,912.50",,,,,,,,,,,,,,,,,,
Sterling,Labour Party,"£1,319,226.63",Advertising,Sterling,,,,,,,,,,,"£1,319,226.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newsquest Media Group Ltd,Reform UK,"£3,831.60",Advertising,Newsquest Media Group Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,831.60"
Leading Edge Vision Ltd,Reform UK,"£24,000.00",Advertising,Leading Edge Vision Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£24,000.00"
Marsh Mill Promotions Limited,Co-operative Party,"£5,496.00",Advertising,Marsh Mill Promotions Limited,,,"£5,496.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hollinger Print,The Universal Good Party,"£2,016.00",Advertising,Hollinger Print,,,,,,,,,,,"£2,016.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eye Killer,Democratic Unionist Party - D.U.P.,"£1,728.00",Advertising,Eye Killer,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,728.00",,,,,,,,,,,,,,,,,,,,,,,,,
JPI MEDIA,Ashfield Independents,"£1,175.04",Advertising,JPI MEDIA,,,,"£1,175.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kerri Kennedy,Green Party,"£1,200.00",Advertising,Kerri Kennedy,,,,,,,,,,"£1,200.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheffield Star,Green Party,"£2,979.61",Advertising,Sheffield Star,,,,"£2,979.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPS (Metro),Green Party,"£2,400.00",Advertising,DPS (Metro),,,,"£2,400.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clear Channel,Green Party,"£4,548.00",Advertising,Clear Channel,,,,,,,"£4,548.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acanthus Press Ltd,Green Party,"£38,738.75",Advertising,Acanthus Press Ltd,,,,,,,,,,,"£38,738.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewish Telegraph,Conservative and Unionist Party,"£2,340.00",Advertising,Jewish Telegraph,,,,"£2,340.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bath CA,Conservative and Unionist Party,"£4,879.42",Advertising,Bath CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,879.42"
Chingford And Woodford Green CA,Conservative and Unionist Party,"£23,687.58",Advertising,Chingford And Woodford Green CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£23,687.58"
"Southampton, Itchen CA",Conservative and Unionist Party,"£6,606.78",Advertising,"Southampton, Itchen CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£6,606.78"
Chesham And Amersham CA,Conservative and Unionist Party,"£7,905.49",Advertising,Chesham And Amersham CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£7,905.49"
Henley CA,Conservative and Unionist Party,"£7,678.13",Advertising,Henley CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£7,678.13"
"Moray CA, Personal Address",Conservative and Unionist Party,"£12,687.04",Advertising,"Moray CA, Personal Address",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£12,687.04"
Berwick-Upon-Tweed CA,Conservative and Unionist Party,"£5,809.04",Advertising,Berwick-Upon-Tweed CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,809.04"
Beverley And Holderness CA,Conservative and Unionist Party,"£1,045.88",Advertising,Beverley And Holderness CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,045.88"
City Of Chester CA,Conservative and Unionist Party,"£7,592.56",Advertising,City Of Chester CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£7,592.56"
"Dumfriesshire, Clydesdale And Tweeddale CA",Conservative and Unionist Party,"£7,669.24",Advertising,"Dumfriesshire, Clydesdale And Tweeddale CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£7,669.24"
Esher And Walton CA,Conservative and Unionist Party,"£3,790.00",Advertising,Esher And Walton CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£3,790.00"
Southport CA,Conservative and Unionist Party,"£1,030.00",Advertising,Southport CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,030.00"
Bridgend CA,Conservative and Unionist Party,"£11,358.46",Advertising,Bridgend CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£11,358.46"
Edinburgh West CA,Conservative and Unionist Party,"£1,207.40",Advertising,Edinburgh West CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,207.40"
Cardiff North CA,Conservative and Unionist Party,"£13,565.39",Advertising,Cardiff North CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£13,565.39"
Warrington North CA,Conservative and Unionist Party,"£2,309.75",Advertising,Warrington North CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,309.75"
Eastbourne CA,Conservative and Unionist Party,"£6,908.40",Advertising,Eastbourne CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£6,908.40"
Ipswich CA,Conservative and Unionist Party,"£19,479.39",Advertising,Ipswich CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£19,479.39"
Slough CA,Conservative and Unionist Party,"£2,990.98",Advertising,Slough CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,990.98"
Wirral West CA,Conservative and Unionist Party,"£2,120.14",Advertising,Wirral West CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,120.14"
Facebook Ireland Limitd,Advance Together [De-registered 01/10/20],"£42,495.38",Advertising,Facebook Ireland Limitd,,,,,"£42,495.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexander Boyd Displays Ltd,Alliance - Alliance Party of Northern Ireland,"£2,755.00",Advertising,Alexander Boyd Displays Ltd,,,,,,,,,,,"£2,755.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPG Ltd,Scottish National Party (SNP),"£5,882.56",Advertising,OPG Ltd,,,,,,,"£5,882.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bright Ideas Business Gifts Ltd,Reform UK,"£33,749.94",Advertising,Bright Ideas Business Gifts Ltd,,,"£28,574.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£5,175.00"
HinksBrandwise,Scottish National Party (SNP),"£11,850.00",Advertising,HinksBrandwise,y,,,,,,,,,"£14,226.00",,,,"£1,461.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belfast Media Group,Sinn Féin,"£3,000.00",Advertising,Belfast Media Group,,,,"£3,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spirit Print,Labour Party,"£6,253.21",Advertising,Spirit Print,,,"£6,253.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Union of Shop, Distributive and Allied Workers",Labour Party,"£31,428.86",Advertising,"Union of Shop, Distributive and Allied Workers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£31,428.86"
My Dad's Bigger Than Yours Ltd,Labour Party,"£13,300.64",Advertising,My Dad's Bigger Than Yours Ltd,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£13,104.00",,,,,,,,,,,,,,£196.64,,,,,
Getty Images-,Labour Party,"£4,023.23",Advertising,Getty Images-,,,,,,,,,,,,,,"£4,023.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary McQuiggin,Labour Party,"£1,927.17",Advertising,Gary McQuiggin,,,,,,,,,,,,,"£1,927.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Media Displays Ltd,Labour Party,"£3,960.00",Advertising,Media Displays Ltd,,,,,,"£3,960.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSPolitical International,Labour Party,"£575,000.01",Advertising,DSPolitical International,,"£575,000.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Real Change Lab,Labour Party,"£45,200.00",Advertising,Real Change Lab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£45,200.00"
Emil Charlaff,Labour Party,£500.01,Advertising,Emil Charlaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£500.01,,,,
Kopykat Design and Print,Labour Party,"£1,059.40",Advertising,Kopykat Design and Print,,,,,,,,,,,"£1,059.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
